SampleNum,GNIS_NAME,Month,Year,Gear,Database,Party,HUC6,STATE,OBSPRED_ID,FTYPE,WATERBODY,TAILWATER,ELEV,CANOPY,SLOPE,PRECIP,CUMDRAINAG,Y_COORD,NLCD11PC,GLACIER,BFI,Air_Aug,Flow_Aug,COMID,S1_93_11,S30_2040D,S32_2080D,RepeatID,TIME,HUC2,HUC4,Yrange,LATITUDE,LONGITUDE,F_MAUG_HIS,F_BFI_HIST,FireYear,DSbarrier,FRAG_NUM,Length_km,EB,LL,GR,ONC,TGT,SPK,WCT,CIS,LWF,RB,KOK,MWF,LT,LMB,SMB,BG,PUMP,GSUN,BLCR,WHCR,WBS,RKB,NRBDC,BMSH,CMSH,LSCH,RDSH,RTCH,LKCH,HHCH,GILA,SMMN,WSMN,BRMN,PLMN,WS_PLMN,STCH,FSDC,SFCH,NPDC,STR,GSH,EMSH,SPSH,SDSH,FHMN,FHCH,SPDC,LNDC,RSSH,CRCH,GDF,CARP,BLBH,YLBH,CCAT,SCAT,LING,DRUM,PKF,PTMN,GE,PF,IOWA,JDT,ODT,YP,SGR,WE,NP,RMCOT,COLCOT,BRSB,PSTRG,SSTRG,RCSU,LNSU,WSU,MTSU,PLSU,BSU,SMBUF,BMBUF,BHSU,BHxWSU,FMSU,FMxBHSU,FMxWSU,QBK,SHRH,GAM,GZS,HYBOG,RMCT,numSp,PU
0,So. Fork McDonald Creek,6,2024,0,0,0,100402,Montana,169454,StreamRiver,0,0,1139.52,2.32,0.00679408,448.258,237.5073,1883071,0,-9999,53,20.68,29.05,12731367,18.84,20.02,21.25,391,LATE,10,1004,22,46.989821,-108.922842,2.57090472,0.57686072,0,0,31,60.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,UPMO
37399,South Fork McDonald Creek,7,2003,Seine | Seine | Seine | Seine | Seine,"Montana Fish, Wildlife & Parks","Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa | Frank, Theresa",100402,Montana,169454,StreamRiver,0,0,1139.52,2.32,0.00679408,448.258,237.5073,1883071,0,-9999,53,20.68,29.05,12731367,18.84,20.02,21.25,391,EARLY,10,1004,22,46.989815,-108.9232,2.57090472,0.57686072,0,0,31,60.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,UPMO
0,Sage Creek,8,2024,0,0,0,100800,Wyoming,146993,StreamRiver,0,0,1509.48,26.22,0.00564,248.0014,211.19,1608736,0,-9999,67,17.82,14.96,4428205,15.72,16.75,17.57,390,LATE,10,1008,31,44.521108,-108.978289,8.48542044,0.2198079,0,0,126,8.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,YELL
36738,Sage Creek,1,1994,Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine,Wyoming Game & Fish Dept,T. Patton | T. Patton | T. Patton | T. Patton | T. Patton | T. Patton | T. Patton,100800,Wyoming,146993,StreamRiver,0,0,1509.48,26.22,0.00564,248.0014,211.19,1608736,0,-9999,67,17.82,14.96,4428205,15.72,16.75,17.57,390,EARLY,10,1008,31,44.520285,-108.977878,8.48542044,0.2198079,0,0,126,8.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,YELL
36667,Sage Creek,8,1999,0,WGFD(Gelwicks),Gelwicks,140401,Wyoming,225377,StreamRiver,0,0,2068.87,6.22,0.00768163,275.5,158.27,1245227,0,-9999,56,17.78,1.35,10036192,16.72,17.77,18.57,389,EARLY,14,1404,26,41.253202,-109.236529,2.46151557,0.66405403,0,0,226,49.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,GREEN
0,Sage Creek,6,2024,0,0,0,140401,Wyoming,225377,StreamRiver,0,0,2068.87,6.22,0.00768163,275.5,158.27,1245227,0,-9999,56,17.78,1.35,10036192,16.72,17.77,18.57,389,LATE,14,1404,26,41.253181,-109.236893,2.46151557,0.66405403,0,0,226,49.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GREEN
36562,Ryckman Creek,6,2004,0 | 0,Wyoming Game & Fish Dept | WGFD(Gelwicks),0 | Gelwicks,140401,Wyoming,234794,,0,0,2079.61,0.48,0.00664292,268.54,94.47,1267910,0,-9999,57,17.78,1.35,3265882,16.36,17.4,18.19,388,EARLY,14,1404,21,41.5136,-110.704292,1.75562689,0.55815201,0,0,238,24.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,GREEN
0,Ryckman Creek,6,2024,0,0,0,140401,Wyoming,234794,,0,0,2079.61,0.48,0.00664292,268.54,94.47,1267910,0,-9999,57,17.78,1.35,3265882,16.36,17.4,18.19,388,LATE,14,1404,21,41.513418,-110.704982,1.75562689,0.55815201,0,0,238,24.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,GREEN
36499,Sacagawea River,7,1999,Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting | Gill netting,"Montana Fish, Wildlife & Parks","Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert | Bramblett, Robert",100402,Montana,194513,StreamRiver,0,0,696.5,0.3023256,0.00203186,329.296,942.8265,1940139,0.101,-9999,39,20.68,29.05,12721024,21.84,23.1,24.43,387,EARLY,10,1004,26,47.461067,-108.020499,6.03171075,0.69839322,0,0,33,155.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,UPMO
0,Sacagawea Creek,7,2024,0,0,0,100402,Montana,194513,StreamRiver,0,0,696.5,0.3023256,0.00203186,329.296,942.8265,1940139,0.101,-9999,39,20.68,29.05,12721024,21.84,23.1,24.43,387,LATE,10,1004,26,47.461067,-108.020499,6.03171075,0.69839322,0,0,33,155.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,UPMO
34923,Pryor Creek,8,2003,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,"Montana Fish, Wildlife & Parks","Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale | Nixdorf, Dale",100700,Montana,121810,StreamRiver,0,0,965.82,0,0.00139375,380.066,1434.415,1754170,0.005,-9999,64,20.68,29.05,12913609,20.2,21.41,22.68,386,EARLY,10,1007,22,45.798975,-108.295622,68.9871524,0.2206555,0,0,102,22.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,YELL
0,Pryor Creek,7,2024,0,0,0,100700,Montana,121810,StreamRiver,0,0,965.82,0,0.00139375,380.066,1434.415,1754170,0.005,-9999,64,20.68,29.05,12913609,20.2,21.41,22.68,386,LATE,10,1007,22,45.813685,-108.294078,69.84854386,0.22005049,0,0,102,22.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,YELL
34591,Prairie Elk Creek,8,2003,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,"Montana Fish, Wildlife & Parks","Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan | Lott, Ryan",100600,Montana,215803,StreamRiver,0,0,639.84,0,0.001397,320.047,668.9646,2004147,0.134,-9999,17,20.68,29.05,12465032,20.16,21.38,22.65,385,EARLY,10,1006,22,47.913384,-105.883996,11.20885949,0.22314084,0,0,56,60.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,UPMO
0,Prairie Elk Creek,8,2024,0,0,0,100600,Montana,215803,StreamRiver,0,0,639.84,0,0.001397,320.047,668.9646,2004147,0.134,-9999,17,20.68,29.05,12465032,20.16,21.38,22.65,385,LATE,10,1006,22,47.913908,-105.883313,11.20885949,0.22314084,0,0,56,60.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,UPMO
32032,Polecat Creek,11,2003,Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpack electrofishing unit | Backpa,Wyoming Game & Fish Dept,D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.G. | D.,100800,Wyoming,160169,StreamRiver,0,0,1226.27,4.23,0.00368,147.1354,103.23,1650948,0,-9999,74,17.82,14.96,4426673,16.61,17.65,18.49,384,EARLY,10,1008,22,44.881324,-108.550396,0.3118959,0.05115041,0,0,122,20.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,YELL
0,Polecat Creek,8,2024,0,0,0,100800,Wyoming,160169,StreamRiver,0,0,1226.27,4.23,0.00368,147.1354,103.23,1650948,0,-9999,74,17.82,14.96,4426673,16.61,17.65,18.49,384,LATE,10,1008,22,44.878338,-108.56746,0.3118959,0.05115041,0,0,122,20.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,YELL
31523,Pass Creek,8,1993,Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton,101800,Wyoming,125683,,0,0,2006.8,0,1.00E-05,265.7,680.24,1309325,0.006,-9999,55,17.78,1.35,15981717,17.34,18.41,19.21,383,EARLY,10,1018,32,41.698812,-106.844348,22.97974496,0.18924912,0,0,207,111.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,PLAT
0,Pass Creek,7,2024,0,0,0,101800,Wyoming,125683,,0,0,2006.8,0,1.00E-05,265.7,680.24,1309325,0.006,-9999,55,17.78,1.35,15981717,17.34,18.41,19.21,383,LATE,10,1018,32,41.698922,-106.844221,22.97974496,0.18924912,0,0,207,111.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,PLAT
31431,Pacific Creek,8,2003,0 | 0 | 0,Wyoming Game & Fish Dept | Wyoming Game & Fish Dept | WGFD(Gelwicks),0 | 0 | Gelwicks,140401,Wyoming,246586,StreamRiver,0,0,2170.33,0,0.00523508,301.81,53.44,1365669,0,-9999,59,17.78,1.35,18303438,15.59,16.61,17.39,382,EARLY,14,1404,22,42.329298,-108.958051,0.8613036,0.67245413,0,0,250,74.518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,GREEN
0,Pacific Creek,7,2024,0,0,0,140401,Wyoming,246586,StreamRiver,0,0,2170.33,0,0.00523508,301.81,53.44,1365669,0,-9999,59,17.78,1.35,18303438,15.59,16.61,17.39,382,LATE,14,1404,22,42.329426,-108.957866,0.8613036,0.67245413,0,0,250,74.518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,GREEN
31232,O'Fallon Creek,8,2001,Seine | Seine | Seine | Seine | Seine | Seine | Seine | Seine,"Montana Fish, Wildlife & Parks","Barnes, Mark | Barnes, Mark | Barnes, Mark | Barnes, Mark | Barnes, Mark | Barnes, Mark | Barnes, Mark | Barnes, Mark",101000,Montana,164455,StreamRiver,0,0,724.37,0.2439024,0.00134767,350.889,3584.057,1871697,0.031,-9999,15,20.68,29.05,9815115,20.58,21.8,23.09,381,EARLY,10,1010,24,46.643708,-104.935088,52.0880826,0.1970501,0,0,72,245.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,YELL
0,O'Fallon Creek,7,2024,0,0,0,101000,Montana,164455,StreamRiver,0,0,724.37,0.2439024,0.00134767,350.889,3584.057,1871697,0.031,-9999,15,20.68,29.05,9815115,20.58,21.8,23.09,381,LATE,10,1010,24,46.649681,-104.939142,52.0880826,0.1970501,0,0,72,245.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,YELL
28737,North Muddy Creek,6,2005,0 | 0,Wyoming Game & Fish Dept | WGFD(Gelwicks),0 | Gelwicks,140401,Wyoming,246862,StreamRiver,0,0,2105.65,0,0.00902439,260.01,35.18,1344626,0,-9999,73,17.78,1.35,18353889,14.98,15.99,16.75,380,EARLY,14,1404,20,42.194613,-110.330953,0.55938827,0.58956451,0,0,253,15.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,GREEN
0,North Muddy Creek,8,2024,0,0,0,140401,Wyoming,246862,StreamRiver,0,0,2105.65,0,0.00902439,260.01,35.18,1344626,0,-9999,73,17.78,1.35,18353889,14.98,15.99,16.75,380,LATE,14,1404,20,42.194681,-110.331071,0.55938827,0.58956451,0,0,253,15.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GREEN
27722,,1,1994,Minnow seine | Minnow seine | Minnow seine | Minnow seine | Minnow seine,Wyoming Game & Fish Dept,T. Patton | T. Patton | T. Patton | T. Patton | T. Patton,100800,Wyoming,130116,StreamRiver,0,0,1663.91,37.7,0.00371,276.8039,368.05,1552186.5,0,-9999,53,17.82,14.96,0,15.95,16.99,17.81,379,EARLY,10,1008,31,43.997629,-108.688644,21.22813372,0.08794256,0,1,120,92.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,YELL
0,Gooseberry Creek,7,2024,0,0,0,100800,Wyoming,130116,StreamRiver,0,0,1663.91,37.7,0.00371,276.8039,368.05,1552186.5,0,-9999,53,17.82,14.96,0,15.95,16.99,17.81,379,LATE,10,1008,31,44.000908,-108.685598,21.27238491,0.08792622,0,1,120,92.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,YELL
25402,Nelson Creek,8,1996,0 | 0,MT Natural Heritage Program | MT Natural Heritage Program,"Gustafson, Daniel L. | Gustafson, Daniel L.",100401,Montana,202264,StreamRiver,0,0,689.09,0,0.00126613,315.077,315.0198,1961888,0.237,-9999,12,20.68,29.05,12355735,20.32,21.54,22.81,378,EARLY,10,1004,29,47.551314,-106.186904,1.3987846,0.78798187,0,0,59,44.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,UPMO
0,Nelson Creek,8,2024,0,0,0,100401,Montana,202264,StreamRiver,0,0,689.09,0,0.00126613,315.077,315.0198,1961888,0.237,-9999,12,20.68,29.05,12355735,20.32,21.54,22.81,378,LATE,10,1004,29,47.544554,-106.16736,1.35159703,0.78779626,0,0,59,44.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,UPMO
25059,Muddy Creek,0,1994,E/S,Kirk 2020,Patton 1998,100800,Wyoming,108356,StreamRiver,0,0,1457.97,11.6,0.00322,198.1755,806.13,1475272,0,-9999,53,17.82,14.96,12870955,18.73,19.83,20.7,377,EARLY,10,1008,31,43.285276,-108.283275,5.37008904,0.58625368,0,0,121,79.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,YELL
0,Muddy Creek,7,2024,0,0,0,100800,Wyoming,108356,StreamRiver,0,0,1457.97,11.6,0.00322,198.1755,806.13,1475272,0,-9999,53,17.82,14.96,12870955,18.73,19.83,20.7,377,LATE,10,1008,31,43.286716,-108.279426,5.37008904,0.58625368,0,0,121,79.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,YELL
24987,Muddy Creek,7,2005,0,Wyoming Game & Fish Dept,0,140401,Wyoming,254443,,0,0,2116.31,0.69,0.00491694,255.25,203.12,1399877,0,-9999,65,17.78,1.35,18349139,15.19,16.2,16.96,376,EARLY,14,1404,20,42.679653,-110.067167,3.39495508,0.49839257,0,0,263,50.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,GREEN
0,Muddy Creek,7,2024,0,0,0,140401,Wyoming,254443,,0,0,2116.31,0.69,0.00491694,255.25,203.12,1399877,0,-9999,65,17.78,1.35,18349139,15.19,16.2,16.96,376,LATE,14,1404,20,42.68084,-110.067333,3.31266639,0.49418916,0,0,263,50.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,GREEN
24056,Little Warm Creek,6,2007,0,MT Natural Heritage Program,"Stagliano, David",100500,Montana,213474,StreamRiver,0,0,889.35,0,0.00564576,340.084,36.6354,1996670,0.123,-9999,42,20.68,29.05,12297848,18.41,19.57,20.79,375,EARLY,10,1005,18,47.985196,-108.322739,0.8287516,0.17588671,0,1,35,52.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,UPMO
